2025-03-02 15:21:20,488 - discord.client - WARNING - PyNaCl is not installed, voice will NOT be supported
2025-03-02 15:21:20,489 - discord.client - INFO - logging in using static token
2025-03-02 15:52:31,277 - bot - INFO - LLM Provider: openai - Available: True - Default model: gpt-4-turbo
2025-03-02 15:52:31,278 - bot - INFO - LLM Provider: anthropic - Available: True - Default model: claude-3-sonnet-20240229
2025-03-02 15:52:31,278 - bot - INFO - LLM Provider: mistral - Available: True - Default model: mistral-medium-latest
2025-03-02 15:52:31,278 - bot - INFO - Starting extension loading process
2025-03-02 15:52:31,278 - bot - INFO - Beginning extension loading sequence
2025-03-02 15:52:31,278 - bot - INFO - Attempting to load extension: commands.session_commands
2025-03-02 15:52:31,289 - session_commands - INFO - Registered lab command group
2025-03-02 15:52:31,289 - bot - INFO - Successfully loaded extension: commands.session_commands
2025-03-02 15:52:31,289 - bot - INFO - Attempting to load extension: commands.agent_commands
2025-03-02 15:52:31,291 - agent_commands - INFO - Agent commands added to lab group
2025-03-02 15:52:31,291 - bot - INFO - Successfully loaded extension: commands.agent_commands
2025-03-02 15:52:31,291 - bot - INFO - Attempting to load extension: commands.meeting_commands
2025-03-02 15:52:31,292 - meeting_commands - INFO - Team meeting command added to lab group
2025-03-02 15:52:31,292 - bot - INFO - Successfully loaded extension: commands.meeting_commands
2025-03-02 15:52:31,292 - bot - INFO - Attempting to load extension: commands.brainstorm_commands
2025-03-02 15:52:31,294 - bot - INFO - Successfully loaded extension: commands.brainstorm_commands
2025-03-02 15:52:31,294 - bot - INFO - Attempting to load extension: commands.data_commands
2025-03-02 15:52:31,295 - data_commands - INFO - Data commands added to lab group
2025-03-02 15:52:31,295 - bot - INFO - Successfully loaded extension: commands.data_commands
2025-03-02 15:52:31,295 - bot - INFO - Attempting to load extension: commands.quickstart_commands
2025-03-02 15:52:31,296 - quickstart_commands - INFO - Registered quickstart command
2025-03-02 15:52:31,296 - quickstart_commands - INFO - All required cogs for quickstart command are loaded
2025-03-02 15:52:31,296 - bot - INFO - Successfully loaded extension: commands.quickstart_commands
2025-03-02 15:52:31,296 - bot - INFO - Attempting to load extension: commands.help_command
2025-03-02 15:52:31,298 - bot - INFO - Successfully loaded extension: commands.help_command
2025-03-02 15:52:31,298 - bot - INFO - Attempting to load extension: commands.lab_commands
2025-03-02 15:52:31,298 - lab_commands - INFO - Loading Lab Commands cog
2025-03-02 15:52:31,298 - lab_commands - INFO - Found lab_group from SessionCommands
2025-03-02 15:52:31,298 - lab_commands - INFO - Dependent cogs loaded successfully
2025-03-02 15:52:31,299 - lab_commands - INFO - LabCommands cog loaded
2025-03-02 15:52:31,299 - bot - INFO - Successfully loaded extension: commands.lab_commands
2025-03-02 15:52:31,299 - bot - INFO - Completed extension loading. Loaded 8 of 8 extensions
2025-03-02 15:52:31,299 - bot - INFO - Extension loading completed successfully
2025-03-02 15:52:31,299 - bot - INFO - Waiting for commands to be fully registered...
2025-03-02 15:52:32,300 - bot - INFO - Starting command sync process
2025-03-02 15:52:32,300 - bot - INFO - Syncing commands with Discord...
2025-03-02 15:52:32,300 - bot - INFO - Found 6 commands before filtering
2025-03-02 15:52:32,301 - bot - INFO - Found command: lab (type: Group)
2025-03-02 15:52:32,301 - bot - INFO -   Subcommand: start
2025-03-02 15:52:32,301 - bot - INFO -   Subcommand: end
2025-03-02 15:52:32,301 - bot - INFO -   Subcommand: list
2025-03-02 15:52:32,301 - bot - INFO -   Subgroup: agent
2025-03-02 15:52:32,301 - bot - INFO -     Sub-subcommand: create
2025-03-02 15:52:32,301 - bot - INFO -     Sub-subcommand: list
2025-03-02 15:52:32,301 - bot - INFO -     Sub-subcommand: delete
2025-03-02 15:52:32,301 - bot - INFO -     Sub-subcommand: generate
2025-03-02 15:52:32,301 - bot - INFO -   Subcommand: team_meeting
2025-03-02 15:52:32,301 - bot - INFO -   Subgroup: data
2025-03-02 15:52:32,301 - bot - INFO -     Sub-subcommand: upload
2025-03-02 15:52:32,301 - bot - INFO - Found command: brainstorm (type: Command)
2025-03-02 15:52:32,301 - bot - INFO - Found command: cancel_brainstorm (type: Command)
2025-03-02 15:52:32,301 - bot - INFO - Found command: compare_brainstorms (type: Command)
2025-03-02 15:52:32,301 - bot - INFO - Found command: quickstart (type: Command)
2025-03-02 15:52:32,302 - bot - INFO - Found command: help (type: Command)
2025-03-02 15:52:32,302 - bot - INFO - Keeping command: lab
2025-03-02 15:52:32,302 - bot - INFO - Filtering out command: brainstorm
2025-03-02 15:52:32,302 - bot - INFO - Filtering out command: cancel_brainstorm
2025-03-02 15:52:32,302 - bot - INFO - Filtering out command: compare_brainstorms
2025-03-02 15:52:32,302 - bot - INFO - Keeping command: quickstart
2025-03-02 15:52:32,302 - bot - INFO - Keeping command: help
2025-03-02 15:52:32,302 - bot - INFO - Added command: lab
2025-03-02 15:52:32,302 - bot - INFO - Added command: quickstart
2025-03-02 15:52:32,302 - bot - INFO - Added command: help
2025-03-02 15:52:32,653 - bot - INFO - Synced 3 commands globally
2025-03-02 15:52:32,654 - bot - INFO - Final command tree: lab start, lab end, lab list, lab agent, lab team_meeting, lab data, lab agent create, lab agent list, lab agent delete, lab agent generate, lab data upload, quickstart, help
2025-03-02 15:52:32,654 - bot - INFO - Command sync completed successfully
2025-03-02 15:52:32,654 - bot - INFO - Bot is ready
2025-03-02 15:54:20,174 - quickstart_commands - ERROR - Error in quickstart command: LLMClient.generate_text() missing 1 required positional argument: 'provider'
2025-03-02 16:11:56,224 - discord.client - WARNING - PyNaCl is not installed, voice will NOT be supported
2025-03-02 16:11:56,225 - discord.client - INFO - logging in using static token
2025-03-02 16:11:57,198 - discord.gateway - INFO - Shard ID None has connected to Gateway (Session ID: 5324b9f8609d5d395825b2d04d7aabb8).
2025-03-02 16:11:59,221 - bot - INFO - Logged in as Co-Scientist#3905 (ID: 1344103520856707235)
2025-03-02 16:11:59,221 - bot - INFO - Connected to 1 guilds
2025-03-02 16:11:59,224 - bot - INFO - LLM Provider: openai - Available: True - Default model: gpt-4-turbo
2025-03-02 16:11:59,224 - bot - INFO - LLM Provider: anthropic - Available: True - Default model: claude-3-sonnet-20240229
2025-03-02 16:11:59,224 - bot - INFO - LLM Provider: mistral - Available: True - Default model: mistral-medium-latest
2025-03-02 16:11:59,224 - bot - INFO - Starting extension loading process
2025-03-02 16:11:59,224 - bot - INFO - Beginning extension loading sequence
2025-03-02 16:11:59,224 - bot - INFO - Attempting to load extension: commands.session_commands
2025-03-02 16:11:59,244 - session_commands - INFO - Registered lab command group
2025-03-02 16:11:59,245 - bot - INFO - Successfully loaded extension: commands.session_commands
2025-03-02 16:11:59,245 - bot - INFO - Attempting to load extension: commands.agent_commands
2025-03-02 16:11:59,246 - agent_commands - INFO - Agent commands added to lab group
2025-03-02 16:11:59,246 - bot - INFO - Successfully loaded extension: commands.agent_commands
2025-03-02 16:11:59,246 - bot - INFO - Attempting to load extension: commands.meeting_commands
2025-03-02 16:11:59,247 - meeting_commands - INFO - Team meeting command added to lab group
2025-03-02 16:11:59,247 - bot - INFO - Successfully loaded extension: commands.meeting_commands
2025-03-02 16:11:59,247 - bot - INFO - Attempting to load extension: commands.brainstorm_commands
2025-03-02 16:11:59,249 - bot - INFO - Successfully loaded extension: commands.brainstorm_commands
2025-03-02 16:11:59,249 - bot - INFO - Attempting to load extension: commands.data_commands
2025-03-02 16:11:59,250 - data_commands - INFO - Data commands added to lab group
2025-03-02 16:11:59,250 - bot - INFO - Successfully loaded extension: commands.data_commands
2025-03-02 16:11:59,250 - bot - INFO - Attempting to load extension: commands.quickstart_commands
2025-03-02 16:11:59,252 - quickstart_commands - INFO - Registered quickstart command
2025-03-02 16:11:59,252 - quickstart_commands - INFO - All required cogs for quickstart command are loaded
2025-03-02 16:11:59,252 - bot - INFO - Successfully loaded extension: commands.quickstart_commands
2025-03-02 16:11:59,252 - bot - INFO - Attempting to load extension: commands.help_command
2025-03-02 16:11:59,256 - bot - INFO - Successfully loaded extension: commands.help_command
2025-03-02 16:11:59,256 - bot - INFO - Attempting to load extension: commands.lab_commands
2025-03-02 16:11:59,258 - lab_commands - INFO - Loading Lab Commands cog
2025-03-02 16:11:59,258 - lab_commands - INFO - Found lab_group from SessionCommands
2025-03-02 16:11:59,258 - lab_commands - INFO - Dependent cogs loaded successfully
2025-03-02 16:11:59,258 - lab_commands - INFO - LabCommands cog loaded
2025-03-02 16:11:59,258 - bot - INFO - Successfully loaded extension: commands.lab_commands
2025-03-02 16:11:59,258 - bot - INFO - Completed extension loading. Loaded 8 of 8 extensions
2025-03-02 16:11:59,258 - bot - INFO - Extension loading completed successfully
2025-03-02 16:11:59,258 - bot - INFO - Waiting for commands to be fully registered...
2025-03-02 16:12:00,260 - bot - INFO - Starting command sync process
2025-03-02 16:12:00,260 - bot - INFO - Syncing commands with Discord...
2025-03-02 16:12:00,261 - bot - INFO - Found 6 commands before filtering
2025-03-02 16:12:00,261 - bot - INFO - Found command: lab (type: Group)
2025-03-02 16:12:00,261 - bot - INFO -   Subcommand: start
2025-03-02 16:12:00,261 - bot - INFO -   Subcommand: end
2025-03-02 16:12:00,261 - bot - INFO -   Subcommand: list
2025-03-02 16:12:00,261 - bot - INFO -   Subgroup: agent
2025-03-02 16:12:00,261 - bot - INFO -     Sub-subcommand: create
2025-03-02 16:12:00,261 - bot - INFO -     Sub-subcommand: list
2025-03-02 16:12:00,262 - bot - INFO -     Sub-subcommand: delete
2025-03-02 16:12:00,262 - bot - INFO -     Sub-subcommand: generate
2025-03-02 16:12:00,262 - bot - INFO -   Subcommand: team_meeting
2025-03-02 16:12:00,262 - bot - INFO -   Subgroup: data
2025-03-02 16:12:00,262 - bot - INFO -     Sub-subcommand: upload
2025-03-02 16:12:00,262 - bot - INFO - Found command: brainstorm (type: Command)
2025-03-02 16:12:00,262 - bot - INFO - Found command: cancel_brainstorm (type: Command)
2025-03-02 16:12:00,262 - bot - INFO - Found command: compare_brainstorms (type: Command)
2025-03-02 16:12:00,262 - bot - INFO - Found command: quickstart (type: Command)
2025-03-02 16:12:00,263 - bot - INFO - Found command: help (type: Command)
2025-03-02 16:12:00,263 - bot - INFO - Keeping command: lab
2025-03-02 16:12:00,263 - bot - INFO - Filtering out command: brainstorm
2025-03-02 16:12:00,263 - bot - INFO - Filtering out command: cancel_brainstorm
2025-03-02 16:12:00,263 - bot - INFO - Filtering out command: compare_brainstorms
2025-03-02 16:12:00,263 - bot - INFO - Keeping command: quickstart
2025-03-02 16:12:00,263 - bot - INFO - Keeping command: help
2025-03-02 16:12:00,263 - bot - INFO - Added command: lab
2025-03-02 16:12:00,263 - bot - INFO - Added command: quickstart
2025-03-02 16:12:00,263 - bot - INFO - Added command: help
2025-03-02 16:12:00,582 - bot - INFO - Synced 3 commands globally
2025-03-02 16:12:00,583 - bot - INFO - Final command tree: lab start, lab end, lab list, lab agent, lab team_meeting, lab data, lab agent create, lab agent list, lab agent delete, lab agent generate, lab data upload, quickstart, help
2025-03-02 16:12:00,583 - bot - INFO - Command sync completed successfully
2025-03-02 16:12:00,583 - bot - INFO - Bot is ready
2025-03-02 16:22:35,927 - discord.client - WARNING - PyNaCl is not installed, voice will NOT be supported
2025-03-02 16:22:35,928 - discord.client - INFO - logging in using static token
2025-03-02 16:22:36,756 - discord.gateway - INFO - Shard ID None has connected to Gateway (Session ID: 9a8eabf061df2922ce9d15eb2c483604).
2025-03-02 16:22:38,772 - bot - INFO - Logged in as Co-Scientist#3905 (ID: 1344103520856707235)
2025-03-02 16:22:38,773 - bot - INFO - Connected to 1 guilds
2025-03-02 16:22:38,774 - bot - INFO - LLM Provider: openai - Available: True - Default model: gpt-4-turbo
2025-03-02 16:22:38,774 - bot - INFO - LLM Provider: anthropic - Available: True - Default model: claude-3-sonnet-20240229
2025-03-02 16:22:38,774 - bot - INFO - LLM Provider: mistral - Available: True - Default model: mistral-medium-latest
2025-03-02 16:22:38,774 - bot - INFO - Starting extension loading process
2025-03-02 16:22:38,774 - bot - INFO - Beginning extension loading sequence
2025-03-02 16:22:38,774 - bot - INFO - Attempting to load extension: commands.session_commands
2025-03-02 16:22:38,785 - session_commands - INFO - SessionCommands cog loaded
2025-03-02 16:22:38,786 - bot - INFO - Successfully loaded extension: commands.session_commands
2025-03-02 16:22:38,786 - bot - INFO - Attempting to load extension: commands.quickstart_commands
2025-03-02 16:22:38,789 - quickstart_commands - INFO - Registered quickstart command
2025-03-02 16:22:38,789 - quickstart_commands - INFO - All required cogs for quickstart command are loaded
2025-03-02 16:22:38,789 - quickstart_commands - INFO - QuickstartCommands cog loaded
2025-03-02 16:22:38,789 - bot - INFO - Successfully loaded extension: commands.quickstart_commands
2025-03-02 16:22:38,789 - bot - INFO - Attempting to load extension: commands.help_command
2025-03-02 16:22:38,793 - bot - INFO - Successfully loaded extension: commands.help_command
2025-03-02 16:22:38,793 - bot - INFO - Attempting to load extension: commands.lab_commands
2025-03-02 16:22:38,795 - lab_commands - INFO - Loading Lab Commands cog
2025-03-02 16:22:38,795 - lab_commands - INFO - Found SessionCommands cog
2025-03-02 16:22:38,795 - lab_commands - INFO - Dependent cogs loaded successfully
2025-03-02 16:22:38,795 - lab_commands - INFO - Added all subcommands to lab command group
2025-03-02 16:22:38,795 - lab_commands - INFO - LabCommands cog loaded
2025-03-02 16:22:38,795 - bot - INFO - Successfully loaded extension: commands.lab_commands
2025-03-02 16:22:38,795 - bot - INFO - Completed extension loading. Loaded 4 of 4 extensions
2025-03-02 16:22:38,795 - bot - INFO - Extension loading completed successfully
2025-03-02 16:22:38,795 - bot - INFO - Waiting for commands to be fully registered...
2025-03-02 16:22:39,796 - bot - INFO - Starting command sync process
2025-03-02 16:22:39,797 - bot - INFO - Syncing commands with Discord...
2025-03-02 16:22:39,797 - bot - INFO - Found 3 commands before filtering
2025-03-02 16:22:39,797 - bot - INFO - Found command: quickstart (type: Command)
2025-03-02 16:22:39,797 - bot - INFO - Found command: help (type: Command)
2025-03-02 16:22:39,797 - bot - INFO - Found command: lab (type: Group)
2025-03-02 16:22:39,797 - bot - INFO -   Subcommand: start
2025-03-02 16:22:39,798 - bot - INFO -   Subcommand: end
2025-03-02 16:22:39,798 - bot - INFO -   Subcommand: list
2025-03-02 16:22:39,798 - bot - INFO - Keeping command: quickstart
2025-03-02 16:22:39,798 - bot - INFO - Keeping command: help
2025-03-02 16:22:39,798 - bot - INFO - Keeping command: lab
2025-03-02 16:22:39,798 - bot - INFO - Added command: quickstart
2025-03-02 16:22:39,798 - bot - INFO - Added command: help
2025-03-02 16:22:39,798 - bot - INFO - Added command: lab
2025-03-02 16:22:40,014 - bot - INFO - Synced 3 commands globally
2025-03-02 16:22:40,015 - bot - INFO - Final command tree: quickstart, help, lab start, lab end, lab list
2025-03-02 16:22:40,015 - bot - INFO - Command sync completed successfully
2025-03-02 16:22:40,015 - bot - INFO - Bot is ready
2025-03-02 16:51:19,624 - discord.client - WARNING - PyNaCl is not installed, voice will NOT be supported
2025-03-02 16:51:19,625 - discord.client - INFO - logging in using static token
2025-03-02 16:51:20,418 - discord.gateway - INFO - Shard ID None has connected to Gateway (Session ID: d9877b5c1e1a1c44eb8726c2685ab5eb).
2025-03-02 16:51:22,427 - bot - INFO - Logged in as Co-Scientist#3905 (ID: 1344103520856707235)
2025-03-02 16:51:22,429 - bot - INFO - Connected to 1 guilds
2025-03-02 16:51:22,431 - bot - INFO - LLM Provider: openai - Available: True - Default model: gpt-4-turbo
2025-03-02 16:51:22,431 - bot - INFO - LLM Provider: anthropic - Available: True - Default model: claude-3-sonnet-20240229
2025-03-02 16:51:22,431 - bot - INFO - LLM Provider: mistral - Available: True - Default model: mistral-medium-latest
2025-03-02 16:51:22,431 - bot - INFO - Starting extension loading process
2025-03-02 16:51:22,431 - bot - INFO - Beginning extension loading sequence
2025-03-02 16:51:22,431 - bot - INFO - Attempting to load extension: commands.session_commands
2025-03-02 16:51:22,446 - session_commands - INFO - Registered lab command group
2025-03-02 16:51:22,446 - bot - INFO - Successfully loaded extension: commands.session_commands
2025-03-02 16:51:22,446 - bot - INFO - Attempting to load extension: commands.agent_commands
2025-03-02 16:51:22,448 - agent_commands - INFO - Agent commands added to lab group
2025-03-02 16:51:22,448 - bot - INFO - Successfully loaded extension: commands.agent_commands
2025-03-02 16:51:22,448 - bot - INFO - Attempting to load extension: commands.meeting_commands
2025-03-02 16:51:22,449 - meeting_commands - INFO - Team meeting command added to lab group
